route_id,source_airport_id,destination_airport_id,distance
256,2042,2046,3.25007776444
257,3253,3240,9.79743990773
257,3240,3940,5.73030158111
257,3940,3361,43.9506069463
257,3361,2042,24.7540427953
257,2042,2046,3.25007776444
258,3253,3240,9.79743990773
258,3240,3940,5.73030158111
258,3940,3320,42.2788887438
258,3320,2006,23.7155054362
258,2006,2047,2.96327500034
259,3253,3240,9.79743990773
259,3240,8401,4.93953497804
259,8401,3940,1.10971292367
259,3940,3320,42.2788887438
259,3320,2006,23.7155054362
259,2006,2047,2.96327500034
260,3253,3240,9.79743990773
260,3240,3940,5.73030158111
260,3940,3999,16.1321886596
260,3999,3320,26.8086508846
260,3320,2006,23.7155054362
260,2006,2047,2.96327500034
261,3253,3250,2.5577919113
261,3250,3919,8.51184967035
261,3919,3920,4.64431637261
261,3920,3271,1.13974169469
261,3271,3269,2.63225435976
261,3269,2397,9.90755426056
261,2397,3484,122.128150389
261,3484,4019,11.8499472452
261,4019,3597,3.57886742387
262,3253,3250,2.5577919113
262,3250,3919,8.51184967035
262,3919,3920,4.64431637261
262,3920,3271,1.13974169469
262,3271,3269,2.63225435976
262,3269,2433,4.67018231586
262,2433,2397,5.27555010313
262,2397,3484,122.128150389
262,3484,4019,11.8499472452
262,4019,3597,3.57886742387
263,3253,3250,2.5577919113
263,3250,3919,8.51184967035
263,3919,3920,4.64431637261
263,3920,3271,1.13974169469
263,3271,3269,2.63225435976
263,3269,2397,9.90755426056
263,2397,3484,122.128150389
263,3484,3462,6.41615418281
263,3462,4019,5.63660560178
263,4019,3597,3.57886742387
264,3253,3240,9.79743990773
264,3240,3940,5.73030158111
264,3940,3320,42.2788887438
264,3320,2006,23.7155054362
264,2006,2045,1.31127169829
265,3253,3240,9.79743990773
265,3240,8401,4.93953497804
265,8401,3940,1.10971292367
265,3940,3320,42.2788887438
265,3320,2006,23.7155054362
265,2006,2045,1.31127169829
266,3253,3240,9.79743990773
266,3240,3940,5.73030158111
266,3940,3999,16.1321886596
266,3999,3320,26.8086508846
266,3320,2006,23.7155054362
266,2006,2045,1.31127169829
267,3253,3240,9.79743990773
267,3240,3940,5.73030158111
267,3940,3320,42.2788887438
267,3320,2042,25.78325348
268,3253,3240,9.79743990773
268,3240,8401,4.93953497804
268,8401,3940,1.10971292367
268,3940,3320,42.2788887438
268,3320,2042,25.78325348
269,3253,3240,9.79743990773
269,3240,3940,5.73030158111
269,3940,3361,43.9506069463
269,3361,2042,24.7540427953
270,3253,3240,9.79743990773
270,3240,3940,5.73030158111
270,3940,3320,42.2788887438
270,3320,2006,23.7155054362
270,2006,2041,2.30987424833
271,3253,3240,9.79743990773
271,3240,8401,4.93953497804
271,8401,3940,1.10971292367
271,3940,3320,42.2788887438
271,3320,2006,23.7155054362
271,2006,2041,2.30987424833
272,3253,3240,9.79743990773
272,3240,3940,5.73030158111
272,3940,3999,16.1321886596
272,3999,3320,26.8086508846
272,3320,2006,23.7155054362
272,2006,2041,2.30987424833
273,3253,3250,2.5577919113
273,3250,3316,20.9329460909
273,3316,3093,38.2602663222
273,3093,2048,15.9093975336
274,3253,3250,2.5577919113
274,3250,3316,20.9329460909
274,3316,3304,2.67652517659
274,3304,3093,35.6681818644
274,3093,2048,15.9093975336
275,3253,3250,2.5577919113
275,3250,3316,20.9329460909
275,3316,3066,26.4458342216
275,3066,3093,12.4535951439
275,3093,2048,15.9093975336
276,3253,3250,2.5577919113
276,3250,3316,20.9329460909
276,3316,3382,23.7756117361
276,3382,6378,2.37205372295
277,3253,3250,2.5577919113
277,3250,3316,20.9329460909
277,3316,3035,12.0618679528
277,3035,3382,11.7246051882
277,3382,6378,2.37205372295
278,3253,3250,2.5577919113
278,3250,3316,20.9329460909
278,3316,3120,16.6995351609
278,3120,3382,7.12306166665
278,3382,6378,2.37205372295
279,3253,3250,2.5577919113
279,3250,3919,8.51184967035
279,3919,3920,4.64431637261
279,3920,3271,1.13974169469
279,3271,3269,2.63225435976
279,3269,3374,16.851629355
279,3374,6379,3.35660944028
280,3253,3250,2.5577919113
280,3250,3919,8.51184967035
280,3919,3920,4.64431637261
280,3920,3271,1.13974169469
280,3271,3269,2.63225435976
280,3269,3370,17.6708001766
280,3370,6379,2.87162817483
281,3253,3250,2.5577919113
281,3250,3919,8.51184967035
281,3919,3920,4.64431637261
281,3920,3271,1.13974169469
281,3271,3269,2.63225435976
281,3269,3077,16.5104441461
281,3077,3370,1.24636450747
281,3370,6379,2.87162817483
282,3253,3250,2.5577919113
282,3250,3919,8.51184967035
282,3919,3920,4.64431637261
282,3920,3271,1.13974169469
282,3271,3269,2.63225435976
282,3269,3077,16.5104441461
282,3077,3380,26.5158323949
282,3380,6371,6.29139508529
282,6371,6370,4.48796466786
283,3253,3250,2.5577919113
283,3250,3919,8.51184967035
283,3919,3920,4.64431637261
283,3920,3271,1.13974169469
283,3271,4141,1.58224520924
283,4141,3269,2.00832387376
283,3269,3077,16.5104441461
283,3077,3380,26.5158323949
283,3380,6371,6.29139508529
283,6371,6370,4.48796466786
284,3253,3250,2.5577919113
284,3250,3919,8.51184967035
284,3919,3920,4.64431637261
284,3920,3271,1.13974169469
284,3271,4141,1.58224520924
284,4141,6222,1.59354793416
284,6222,3269,1.25976793697
284,3269,3077,16.5104441461
284,3077,3380,26.5158323949
284,3380,6371,6.29139508529
284,6371,6370,4.48796466786
285,3253,3250,2.5577919113
285,3250,3919,8.51184967035
285,3919,3920,4.64431637261
285,3920,3271,1.13974169469
285,3271,3269,2.63225435976
285,3269,3077,16.5104441461
285,3077,3380,26.5158323949
285,3380,6371,6.29139508529
286,3253,3250,2.5577919113
286,3250,3919,8.51184967035
286,3919,3920,4.64431637261
286,3920,3271,1.13974169469
286,3271,4141,1.58224520924
286,4141,3269,2.00832387376
286,3269,3077,16.5104441461
286,3077,3380,26.5158323949
286,3380,6371,6.29139508529
287,3253,3250,2.5577919113
287,3250,3919,8.51184967035
287,3919,3920,4.64431637261
287,3920,3271,1.13974169469
287,3271,4141,1.58224520924
287,4141,6222,1.59354793416
287,6222,3269,1.25976793697
287,3269,3077,16.5104441461
287,3077,3380,26.5158323949
287,3380,6371,6.29139508529
288,3253,3250,2.5577919113
288,3250,3316,20.9329460909
288,3316,2188,54.1864665177
288,2188,2104,8.97853111015
289,3253,3250,2.5577919113
289,3250,3316,20.9329460909
289,3316,2188,54.1864665177
289,2188,2109,1.88083702055
289,2109,2104,7.09769500307
290,3253,3250,2.5577919113
290,3250,3316,20.9329460909
290,3316,3144,26.5160697642
290,3144,2188,27.6705449765
290,2188,2104,8.97853111015
291,3253,3250,2.5577919113
291,3250,3919,8.51184967035
291,3919,3920,4.64431637261
291,3920,3271,1.13974169469
291,3271,3269,2.63225435976
291,3269,3077,16.5104441461
291,3077,3380,26.5158323949
291,3380,6374,6.91197001663
292,3253,3250,2.5577919113
292,3250,3919,8.51184967035
292,3919,3920,4.64431637261
292,3920,3271,1.13974169469
292,3271,4141,1.58224520924
292,4141,3269,2.00832387376
292,3269,3077,16.5104441461
292,3077,3380,26.5158323949
292,3380,6374,6.91197001663
293,3253,3250,2.5577919113
293,3250,3919,8.51184967035
293,3919,3920,4.64431637261
293,3920,3271,1.13974169469
293,3271,4141,1.58224520924
293,4141,6222,1.59354793416
293,6222,3269,1.25976793697
293,3269,3077,16.5104441461
293,3077,3380,26.5158323949
293,3380,6374,6.91197001663
294,3253,3250,2.5577919113
294,3250,3316,20.9329460909
294,3316,3120,16.6995351609
294,3120,3115,1.95086823187
294,3115,3381,2.50500851217
294,3381,6375,5.91957518774
295,3253,3250,2.5577919113
295,3250,3316,20.9329460909
295,3316,3035,12.0618679528
295,3035,3115,6.69366090668
295,3115,3381,2.50500851217
295,3381,6375,5.91957518774
296,3253,3250,2.5577919113
296,3250,3316,20.9329460909
296,3316,3034,10.2317780355
296,3034,3120,6.83362653206
296,3120,3115,1.95086823187
296,3115,3381,2.50500851217
296,3381,6375,5.91957518774
297,3253,3250,2.5577919113
297,3250,3316,20.9329460909
297,3316,3382,23.7756117361
297,3382,6376,4.45296488316
298,3253,3250,2.5577919113
298,3250,3316,20.9329460909
298,3316,3035,12.0618679528
298,3035,3382,11.7246051882
298,3382,6376,4.45296488316
299,3253,3250,2.5577919113
299,3250,3316,20.9329460909
299,3316,3120,16.6995351609
299,3120,3382,7.12306166665
299,3382,6376,4.45296488316
300,3253,3250,2.5577919113
300,3250,3316,20.9329460909
300,3316,3382,23.7756117361
300,3382,6377,3.03502737618
301,3253,3250,2.5577919113
301,3250,3316,20.9329460909
301,3316,3035,12.0618679528
301,3035,3382,11.7246051882
301,3382,6377,3.03502737618
302,3253,3250,2.5577919113
302,3250,3316,20.9329460909
302,3316,3120,16.6995351609
302,3120,3382,7.12306166665
302,3382,6377,3.03502737618
303,3253,3250,2.5577919113
303,3250,3316,20.9329460909
303,3316,3120,16.6995351609
303,3120,4142,3.19768953894
304,3253,3250,2.5577919113
304,3250,3316,20.9329460909
304,3316,3034,10.2317780355
304,3034,3120,6.83362653206
304,3120,4142,3.19768953894
305,3253,3250,2.5577919113
305,3250,3316,20.9329460909
305,3316,3885,12.7512492147
305,3885,3120,4.67438107475
305,3120,4142,3.19768953894
306,3253,3250,2.5577919113
306,3250,3316,20.9329460909
306,3316,11051,57.5898511957
306,11051,3941,30.4242115451
306,3941,1460,4.36318243463
306,1460,1553,7.63967055011
306,1553,9327,5.20916233937
307,3253,3250,2.5577919113
307,3250,3316,20.9329460909
307,3316,3131,28.8342090898
307,3131,11051,28.7563502571
307,11051,3941,30.4242115451
307,3941,1460,4.36318243463
307,1460,1553,7.63967055011
307,1553,9327,5.20916233937
308,3253,3250,2.5577919113
308,3250,3316,20.9329460909
308,3316,2179,54.4751154599
308,2179,3941,33.5445543779
308,3941,1460,4.36318243463
308,1460,1553,7.63967055011
308,1553,9327,5.20916233937
309,3253,3250,2.5577919113
309,3250,3316,20.9329460909
309,3316,813,80.581800185
309,813,1001,6.13308514128
310,3253,3250,2.5577919113
310,3250,3919,8.51184967035
310,3919,3316,13.1630613084
310,3316,813,80.581800185
310,813,1001,6.13308514128
311,3253,3250,2.5577919113
311,3250,3316,20.9329460909
311,3316,3304,2.67652517659
311,3304,893,49.7537993655
311,893,813,29.9860804744
311,813,1001,6.13308514128
312,3253,3250,2.5577919113
312,3250,3919,8.51184967035
312,3919,3920,4.64431637261
312,3920,3271,1.13974169469
312,3271,3269,2.63225435976
312,3269,3077,16.5104441461
312,3077,3364,17.9706549597
312,3364,2937,17.2420217727
312,2937,8944,11.3331351487
313,3253,3250,2.5577919113
313,3250,3919,8.51184967035
313,3919,3920,4.64431637261
313,3920,3271,1.13974169469
313,3271,3269,2.63225435976
313,3269,3374,16.851629355
313,3374,3364,17.6600296908
313,3364,2937,17.2420217727
313,2937,8944,11.3331351487
314,3253,3250,2.5577919113
314,3250,3919,8.51184967035
314,3919,3920,4.64431637261
314,3920,3271,1.13974169469
314,3271,3269,2.63225435976
314,3269,3374,16.851629355
314,3374,9107,5.18689372488
314,9107,3364,12.4872900145
314,3364,2937,17.2420217727
314,2937,8944,11.3331351487
315,3253,3250,2.5577919113
315,3250,3919,8.51184967035
315,3919,3920,4.64431637261
315,3920,3271,1.13974169469
315,3271,3269,2.63225435976
315,3269,2397,9.90755426056
315,2397,3728,81.3415163206
315,3728,3550,63.1796757074
315,3550,3513,2.12283761401
316,3253,3250,2.5577919113
316,3250,3919,8.51184967035
316,3919,3920,4.64431637261
316,3920,3271,1.13974169469
316,3271,3269,2.63225435976
316,3269,2433,4.67018231586
316,2433,2397,5.27555010313
316,2397,3728,81.3415163206
316,3728,3550,63.1796757074
316,3550,3513,2.12283761401
317,3253,3250,2.5577919113
317,3250,3919,8.51184967035
317,3919,3920,4.64431637261
317,3920,3271,1.13974169469
317,3271,4141,1.58224520924
317,4141,3269,2.00832387376
317,3269,2397,9.90755426056
317,2397,3728,81.3415163206
317,3728,3550,63.1796757074
317,3550,3513,2.12283761401
318,3253,3250,2.5577919113
318,3250,3919,8.51184967035
318,3919,3920,4.64431637261
318,3920,3271,1.13974169469
318,3271,3269,2.63225435976
318,3269,2397,9.90755426056
318,2397,3728,81.3415163206
318,3728,3577,44.171675332
318,3577,49,10.5139510666
318,49,7266,7.79843326033
319,3253,3250,2.5577919113
319,3250,3919,8.51184967035
319,3919,3920,4.64431637261
319,3920,3271,1.13974169469
319,3271,3269,2.63225435976
319,3269,2433,4.67018231586
319,2433,2397,5.27555010313
319,2397,3728,81.3415163206
319,3728,3577,44.171675332
319,3577,49,10.5139510666
319,49,7266,7.79843326033
320,3253,3250,2.5577919113
320,3250,3919,8.51184967035
320,3919,3920,4.64431637261
320,3920,3271,1.13974169469
320,3271,3269,2.63225435976
320,3269,2397,9.90755426056
320,2397,3728,81.3415163206
320,3728,3577,44.171675332
320,3577,87,3.85698154759
320,87,49,6.69801415256
320,49,7266,7.79843326033
321,3253,3250,2.5577919113
321,3250,3919,8.51184967035
321,3919,3920,4.64431637261
321,3920,3271,1.13974169469
321,3271,3269,2.63225435976
321,3269,2397,9.90755426056
321,2397,3484,122.128150389
321,3484,3752,43.5722281204
321,3752,3589,1.94418912491
321,3589,3517,3.65214447643
322,3253,3250,2.5577919113
322,3250,3919,8.51184967035
322,3919,3920,4.64431637261
322,3920,3271,1.13974169469
322,3271,3269,2.63225435976
322,3269,2397,9.90755426056
322,2397,3484,122.128150389
322,3484,3488,34.1244068473
322,3488,3752,9.46257074056
322,3752,3589,1.94418912491
322,3589,3517,3.65214447643
323,3253,3250,2.5577919113
323,3250,3919,8.51184967035
323,3919,3920,4.64431637261
323,3920,3271,1.13974169469
323,3271,3269,2.63225435976
323,3269,2397,9.90755426056
323,2397,3484,122.128150389
323,3484,3752,43.5722281204
323,3752,3589,1.94418912491
323,3589,4265,3.11044126692
323,4265,3517,0.571512626185
324,3253,3250,2.5577919113
324,3250,3919,8.51184967035
324,3919,3920,4.64431637261
324,3920,3271,1.13974169469
324,3271,3269,2.63225435976
324,3269,2397,9.90755426056
324,2397,3728,81.3415163206
324,3728,3682,74.520913243
324,3682,3515,5.49997013594
325,3253,3250,2.5577919113
325,3250,3919,8.51184967035
325,3919,3920,4.64431637261
325,3920,3271,1.13974169469
325,3271,3269,2.63225435976
325,3269,2433,4.67018231586
325,2433,2397,5.27555010313
325,2397,3728,81.3415163206
325,3728,3682,74.520913243
325,3682,3515,5.49997013594
326,3253,3250,2.5577919113
326,3250,3919,8.51184967035
326,3919,3920,4.64431637261
326,3920,3271,1.13974169469
326,3271,3269,2.63225435976
326,3269,2397,9.90755426056
326,2397,3728,81.3415163206
326,3728,3670,61.9769350893
326,3670,3515,18.1266178242
327,3253,3250,2.5577919113
327,3250,3919,8.51184967035
327,3919,3920,4.64431637261
327,3920,3271,1.13974169469
327,3271,3269,2.63225435976
327,3269,2397,9.90755426056
327,2397,3728,81.3415163206
327,3728,3514,2.45589905843
328,3253,3250,2.5577919113
328,3250,3919,8.51184967035
328,3919,3920,4.64431637261
328,3920,3271,1.13974169469
328,3271,3269,2.63225435976
328,3269,2433,4.67018231586
328,2433,2397,5.27555010313
328,2397,3728,81.3415163206
328,3728,3514,2.45589905843
329,3253,3250,2.5577919113
329,3250,3919,8.51184967035
329,3919,3920,4.64431637261
329,3920,3271,1.13974169469
329,3271,3269,2.63225435976
329,3269,2397,9.90755426056
329,2397,3728,81.3415163206
329,3728,3796,1.30135491105
329,3796,3514,1.3755344522
330,3253,3240,9.79743990773
330,3240,3940,5.73030158111
330,3940,6204,4.13032728621
331,3253,3240,9.79743990773
331,3240,8401,4.93953497804
331,8401,3940,1.10971292367
331,3940,6204,4.13032728621
332,3253,3250,2.5577919113
332,3250,3240,8.51834875744
332,3240,3940,5.73030158111
332,3940,6204,4.13032728621
333,3253,3250,2.5577919113
333,3250,3919,8.51184967035
333,3919,3920,4.64431637261
333,3920,3271,1.13974169469
333,3271,3269,2.63225435976
333,3269,2397,9.90755426056
333,2397,3728,81.3415163206
333,3728,3731,42.3028752976
333,3731,1824,22.4739107638
333,1824,2688,28.4938950687
334,3253,3250,2.5577919113
334,3250,3919,8.51184967035
334,3919,3920,4.64431637261
334,3920,3271,1.13974169469
334,3271,3269,2.63225435976
334,3269,2433,4.67018231586
334,2433,2397,5.27555010313
334,2397,3728,81.3415163206
334,3728,3731,42.3028752976
334,3731,1824,22.4739107638
334,1824,2688,28.4938950687
335,3253,3250,2.5577919113
335,3250,3919,8.51184967035
335,3919,3920,4.64431637261
335,3920,3271,1.13974169469
335,3271,3269,2.63225435976
335,3269,2397,9.90755426056
335,2397,3484,122.128150389
335,3484,1824,24.1724401641
335,1824,2688,28.4938950687
336,3253,3240,9.79743990773
336,3240,8401,4.93953497804
336,8401,3351,23.185046155
336,3351,6266,6.11020133406
337,3253,3240,9.79743990773
337,3240,8401,4.93953497804
337,8401,3351,23.185046155
337,3351,7577,4.62970118773
337,7577,6266,1.61893231642
338,3253,3240,9.79743990773
338,3240,3940,5.73030158111
338,3940,3351,23.205923876
338,3351,6266,6.11020133406
339,3253,3250,2.5577919113
339,3250,3919,8.51184967035
339,3919,3920,4.64431637261
339,3920,3271,1.13974169469
339,3271,3269,2.63225435976
339,3269,2397,9.90755426056
339,2397,3728,81.3415163206
339,3728,3731,42.3028752976
339,3731,1824,22.4739107638
339,1824,2688,28.4938950687
339,2688,2680,2.18287499155
340,3253,3250,2.5577919113
340,3250,3919,8.51184967035
340,3919,3920,4.64431637261
340,3920,3271,1.13974169469
340,3271,3269,2.63225435976
340,3269,2433,4.67018231586
340,2433,2397,5.27555010313
340,2397,3728,81.3415163206
340,3728,3731,42.3028752976
340,3731,1824,22.4739107638
340,1824,2688,28.4938950687
340,2688,2680,2.18287499155
341,3253,3250,2.5577919113
341,3250,3919,8.51184967035
341,3919,3920,4.64431637261
341,3920,3271,1.13974169469
341,3271,3269,2.63225435976
341,3269,2397,9.90755426056
341,2397,3484,122.128150389
341,3484,1824,24.1724401641
341,1824,2688,28.4938950687
341,2688,2680,2.18287499155
342,3253,3250,2.5577919113
342,3250,3919,8.51184967035
342,3919,6209,3.46578231659
343,3253,3240,9.79743990773
343,3240,3919,4.63305490216
343,3919,6209,3.46578231659
344,3253,3250,2.5577919113
344,3250,3240,8.51834875744
344,3240,3919,4.63305490216
344,3919,6209,3.46578231659
345,3253,3250,2.5577919113
345,3250,3919,8.51184967035
345,3919,3920,4.64431637261
345,3920,3271,1.13974169469
345,3271,3269,2.63225435976
345,3269,2397,9.90755426056
345,2397,3728,81.3415163206
345,3728,3731,42.3028752976
345,3731,1824,22.4739107638
345,1824,2688,28.4938950687
345,2688,2683,2.46085135303
346,3253,3250,2.5577919113
346,3250,3919,8.51184967035
346,3919,3920,4.64431637261
346,3920,3271,1.13974169469
346,3271,3269,2.63225435976
346,3269,2433,4.67018231586
346,2433,2397,5.27555010313
346,2397,3728,81.3415163206
346,3728,3731,42.3028752976
346,3731,1824,22.4739107638
346,1824,2688,28.4938950687
346,2688,2683,2.46085135303
347,3253,3250,2.5577919113
347,3250,3919,8.51184967035
347,3919,3920,4.64431637261
347,3920,3271,1.13974169469
347,3271,3269,2.63225435976
347,3269,2397,9.90755426056
347,2397,3484,122.128150389
347,3484,1824,24.1724401641
347,1824,2688,28.4938950687
347,2688,2683,2.46085135303
348,3253,3240,9.79743990773
348,3240,3940,5.73030158111
348,3940,5,32.0605398671
348,5,4074,12.8350006698
348,4074,5407,1.40435118858
349,3253,3240,9.79743990773
349,3240,8401,4.93953497804
349,8401,3940,1.10971292367
349,3940,5,32.0605398671
349,5,4074,12.8350006698
349,4074,5407,1.40435118858
350,3253,3250,2.5577919113
350,3250,3240,8.51834875744
350,3240,3940,5.73030158111
350,3940,5,32.0605398671
350,5,4074,12.8350006698
350,4074,5407,1.40435118858
351,3253,3240,9.79743990773
351,3240,3940,5.73030158111
351,3940,3999,16.1321886596
352,3253,3240,9.79743990773
352,3240,8401,4.93953497804
352,8401,3940,1.10971292367
352,3940,3999,16.1321886596
353,3253,3240,9.79743990773
353,3240,3940,5.73030158111
353,3940,3310,10.3609659829
353,3310,3999,6.60279635355
354,3253,3250,2.5577919113
354,3250,3919,8.51184967035
354,3919,3920,4.64431637261
354,3920,3271,1.13974169469
354,3271,3269,2.63225435976
354,3269,2397,9.90755426056
354,2397,3728,81.3415163206
354,3728,3774,40.6347212484
354,3774,3610,4.56927982991
354,3610,6803,5.9013705025
355,3253,3250,2.5577919113
355,3250,3919,8.51184967035
355,3919,3920,4.64431637261
355,3920,3271,1.13974169469
355,3271,3269,2.63225435976
355,3269,2433,4.67018231586
355,2433,2397,5.27555010313
355,2397,3728,81.3415163206
355,3728,3774,40.6347212484
355,3774,3610,4.56927982991
355,3610,6803,5.9013705025
356,3253,3250,2.5577919113
356,3250,3919,8.51184967035
356,3919,3920,4.64431637261
356,3920,3271,1.13974169469
356,3271,4141,1.58224520924
356,4141,3269,2.00832387376
356,3269,2397,9.90755426056
356,2397,3728,81.3415163206
356,3728,3774,40.6347212484
356,3774,3610,4.56927982991
356,3610,6803,5.9013705025
357,3253,3250,2.5577919113
357,3250,3919,8.51184967035
357,3919,3920,4.64431637261
357,3920,3271,1.13974169469
357,3271,3269,2.63225435976
357,3269,2397,9.90755426056
357,2397,3484,122.128150389
357,3484,3645,36.0168835244
357,3645,6800,5.12952372223
358,3253,3250,2.5577919113
358,3250,3919,8.51184967035
358,3919,3920,4.64431637261
358,3920,3271,1.13974169469
358,3271,3269,2.63225435976
358,3269,2397,9.90755426056
358,2397,3484,122.128150389
358,3484,3458,24.2917149808
358,3458,3645,11.7284670085
358,3645,6800,5.12952372223
359,3253,3250,2.5577919113
359,3250,3919,8.51184967035
359,3919,3920,4.64431637261
359,3920,3271,1.13974169469
359,3271,3269,2.63225435976
359,3269,2433,4.67018231586
359,2433,2397,5.27555010313
359,2397,3484,122.128150389
359,3484,3645,36.0168835244
359,3645,6800,5.12952372223
360,3253,3250,2.5577919113
360,3250,3919,8.51184967035
360,3919,3920,4.64431637261
360,3920,3271,1.13974169469
360,3271,3269,2.63225435976
360,3269,2397,9.90755426056
360,2397,3728,81.3415163206
360,3728,3774,40.6347212484
360,3774,3599,11.8485678236
360,3599,9744,0.0975365847695
361,3253,3250,2.5577919113
361,3250,3919,8.51184967035
361,3919,3920,4.64431637261
361,3920,3271,1.13974169469
361,3271,3269,2.63225435976
361,3269,2433,4.67018231586
361,2433,2397,5.27555010313
361,2397,3728,81.3415163206
361,3728,3774,40.6347212484
361,3774,3599,11.8485678236
361,3599,9744,0.0975365847695
362,3253,3250,2.5577919113
362,3250,3919,8.51184967035
362,3919,3920,4.64431637261
362,3920,3271,1.13974169469
362,3271,3269,2.63225435976
362,3269,2397,9.90755426056
362,2397,3728,81.3415163206
362,3728,3774,40.6347212484
362,3774,5967,9.55567709721
362,5967,5964,0.799288853583
362,5964,3599,1.67728458948
362,3599,9744,0.0975365847695
363,3253,3250,2.5577919113
363,3250,3919,8.51184967035
363,3919,3920,4.64431637261
363,3920,3271,1.13974169469
363,3271,3269,2.63225435976
363,3269,2397,9.90755426056
363,2397,3728,81.3415163206
363,3728,3774,40.6347212484
363,3774,3794,7.10636448974
363,3794,9745,0
364,3253,3250,2.5577919113
364,3250,3919,8.51184967035
364,3919,3920,4.64431637261
364,3920,3271,1.13974169469
364,3271,3269,2.63225435976
364,3269,2433,4.67018231586
364,2433,2397,5.27555010313
364,2397,3728,81.3415163206
364,3728,3774,40.6347212484
364,3774,3794,7.10636448974
364,3794,9745,0
365,3253,3250,2.5577919113
365,3250,3919,8.51184967035
365,3919,3920,4.64431637261
365,3920,3271,1.13974169469
365,3271,4141,1.58224520924
365,4141,3269,2.00832387376
365,3269,2397,9.90755426056
365,2397,3728,81.3415163206
365,3728,3774,40.6347212484
365,3774,3794,7.10636448974
365,3794,9745,0
366,3253,3250,2.5577919113
366,3250,3919,8.51184967035
366,3919,3920,4.64431637261
366,3920,3271,1.13974169469
366,3271,3269,2.63225435976
366,3269,2397,9.90755426056
366,2397,3728,81.3415163206
366,3728,156,44.5399076123
366,156,30,2.22002054936
366,30,7275,3.54410141063
366,7275,9747,0
367,3253,3250,2.5577919113
367,3250,3919,8.51184967035
367,3919,3920,4.64431637261
367,3920,3271,1.13974169469
367,3271,3269,2.63225435976
367,3269,2397,9.90755426056
367,2397,3728,81.3415163206
367,3728,156,44.5399076123
367,156,119,1.77972010917
367,119,30,0.452834261264
367,30,7275,3.54410141063
367,7275,9747,0
368,3253,3250,2.5577919113
368,3250,3919,8.51184967035
368,3919,3920,4.64431637261
368,3920,3271,1.13974169469
368,3271,3269,2.63225435976
368,3269,2433,4.67018231586
368,2433,2397,5.27555010313
368,2397,3728,81.3415163206
368,3728,156,44.5399076123
368,156,30,2.22002054936
368,30,7275,3.54410141063
368,7275,9747,0
369,3253,3250,2.5577919113
369,3250,3919,8.51184967035
369,3919,3920,4.64431637261
369,3920,3271,1.13974169469
369,3271,3269,2.63225435976
369,3269,2397,9.90755426056
369,2397,3728,81.3415163206
369,3728,3774,40.6347212484
369,3774,3832,4.22306799688
369,3832,9741,0
370,3253,3250,2.5577919113
370,3250,3919,8.51184967035
370,3919,3920,4.64431637261
370,3920,3271,1.13974169469
370,3271,3269,2.63225435976
370,3269,2433,4.67018231586
370,2433,2397,5.27555010313
370,2397,3728,81.3415163206
370,3728,3774,40.6347212484
370,3774,3832,4.22306799688
370,3832,9741,0
371,3253,3250,2.5577919113
371,3250,3919,8.51184967035
371,3919,3920,4.64431637261
371,3920,3271,1.13974169469
371,3271,4141,1.58224520924
371,4141,3269,2.00832387376
371,3269,2397,9.90755426056
371,2397,3728,81.3415163206
371,3728,3774,40.6347212484
371,3774,3832,4.22306799688
371,3832,9741,0
372,3253,3250,2.5577919113
372,3250,3919,8.51184967035
372,3919,3920,4.64431637261
372,3920,3271,1.13974169469
372,3271,3269,2.63225435976
372,3269,2397,9.90755426056
372,2397,3728,81.3415163206
372,3728,3774,40.6347212484
372,3774,3599,11.8485678236
372,3599,7095,0.394136991184
372,7095,9742,0
373,3253,3250,2.5577919113
373,3250,3919,8.51184967035
373,3919,3920,4.64431637261
373,3920,3271,1.13974169469
373,3271,3269,2.63225435976
373,3269,2433,4.67018231586
373,2433,2397,5.27555010313
373,2397,3728,81.3415163206
373,3728,3774,40.6347212484
373,3774,3599,11.8485678236
373,3599,7095,0.394136991184
373,7095,9742,0
374,3253,3250,2.5577919113
374,3250,3919,8.51184967035
374,3919,3920,4.64431637261
374,3920,3271,1.13974169469
374,3271,3269,2.63225435976
374,3269,2397,9.90755426056
374,2397,3728,81.3415163206
374,3728,3774,40.6347212484
374,3774,5967,9.55567709721
374,5967,5964,0.799288853583
374,5964,3599,1.67728458948
374,3599,7095,0.394136991184
374,7095,9742,0
375,3253,3250,2.5577919113
375,3250,3919,8.51184967035
375,3919,3920,4.64431637261
375,3920,3271,1.13974169469
375,3271,3269,2.63225435976
375,3269,2397,9.90755426056
375,2397,3484,122.128150389
375,3484,3877,3.89497728028
375,3877,160,22.6298362748
375,160,121,8.06404471014
375,121,143,7.94965812109
375,143,91,2.82793718481
376,3253,3250,2.5577919113
376,3250,3919,8.51184967035
376,3919,3920,4.64431637261
376,3920,3271,1.13974169469
376,3271,3269,2.63225435976
376,3269,2433,4.67018231586
376,2433,2397,5.27555010313
376,2397,3484,122.128150389
376,3484,3877,3.89497728028
376,3877,160,22.6298362748
376,160,121,8.06404471014
376,121,143,7.94965812109
376,143,91,2.82793718481
377,3253,3250,2.5577919113
377,3250,3919,8.51184967035
377,3919,3920,4.64431637261
377,3920,3271,1.13974169469
377,3271,3269,2.63225435976
377,3269,2397,9.90755426056
377,2397,3728,81.3415163206
377,3728,156,44.5399076123
377,156,90,14.0972354317
